,created_at,full_text,quote_count,reply_count,retweet_count,favorite_count,username,tweet_url,Kandidat
6265,Mon Dec 18 11:42:00 +0000 2023,dilansir siaran pers resmi tim kampanye Prabowo Sabtu BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736713420698005856,Prabowo-Gibran
6266,Mon Dec 18 11:42:00 +0000 2023,Saya tadi minta izin saya tidak mau jadi ketua Dewan Kehormatan hanya untuk punya jabatan saja saya ingin ikut serta ujar Prabowo BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736713417862635817,Prabowo-Gibran
6267,Mon Dec 18 11:41:58 +0000 2023,5 Hal soal Prabowo Diteriaki Presiden hingga Dibilang Mirip Bung Karno PrabowoGibranIstimewa PrabowoGemoy BersamaIndonesiaMaju Prabowo Subianto,0.0,1,0.0,0.0,SamsudinBarus,https://twitter.com/SamsudinBarus/status/1736713410270879928,Prabowo-Gibran
6268,Mon Dec 18 11:41:57 +0000 2023,Menteri Pertahanan tersebut ingin ikut serta untuk kemajuan komunitas koperasi dengan membantu pemberian modal BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736713409079758991,Prabowo-Gibran
6269,Mon Dec 18 11:41:56 +0000 2023,Prabowo mengatakan dirinya tidak ingin menganggap kehormatan besar yang diberikan ini sebagai jabatan semata BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736713401978806329,Prabowo-Gibran
6270,Mon Dec 18 11:41:55 +0000 2023,Usai dikukuhkan Prabowo langsung memberikan modal sebesar Rp 15 miliar BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736713398946250802,Prabowo-Gibran
6271,Mon Dec 18 11:41:54 +0000 2023,Pengukuhan tersebut dilakukan saat Prabowo menghadiri silaturahmi Nasional Koperasi MDS Coop 2023 tersebut BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736713396039684395,Prabowo-Gibran
6272,Mon Dec 18 11:41:54 +0000 2023,JAKARTA Calon presiden capres nomor urut 2 Prabowo Subianto diangkat menjadi Ketua Dewan Kehormatan Koperasi Mekar Digital Sejahtera MDS Coop Purwakarta Jumat 16 12 2023 BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736713392847528157,Prabowo-Gibran
6273,Mon Dec 18 11:41:53 +0000 2023,Diangkat Jadi Ketua Dewan Kehormatan Koperasi di Purwakarta Prabowo Langsung Beri Modal Rp 15 Miliar BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736713389702086836,Prabowo-Gibran
6274,Mon Dec 18 11:41:43 +0000 2023,Ketua DPD Partai Demokrat Jawa Timur Emil Dardak hingga Wakil Wali Kota Blitar Tjuk Tjuk Sunari BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,0,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713347041726678,Prabowo-Gibran
6275,Mon Dec 18 11:41:42 +0000 2023,Selama berkegiatan di Blitar Prabowo didampingi Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713344579719500,Prabowo-Gibran
6276,Mon Dec 18 11:41:41 +0000 2023,Selanjutnya Prabowo bergeser menghadiri deklarasi dukungan dari Gerakan Masyarakat Perhutanan Sosial Indonesia di GOR Sukarno Hatta Blitar BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713341996019854,Prabowo-Gibran
6277,Mon Dec 18 11:41:41 +0000 2023,Kegiatan di sana dimulai dengan berziarah ke makam Presiden ke 1 RI Ir Sukarno BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713339374604785,Prabowo-Gibran
6278,Mon Dec 18 11:41:40 +0000 2023,Pada hari ke 20 di masa kampanye ini Prabowo berkegiatan ke Blitar Jawa Timur BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713336841253282,Prabowo-Gibran
6279,Mon Dec 18 11:41:40 +0000 2023,Pada kesempatan yang sama ia juga menegaskan hendak membangun Indonesia menjadi negara yang makmur negara industri yang mampu memproduksi barang barang hebat BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713334324703256,Prabowo-Gibran
6280,Mon Dec 18 11:41:39 +0000 2023,Agar kekayaan itu supaya bisa dinikmati dan dirasakan seluruh rakyat Indonesia ucap dia BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713331569004580,Prabowo-Gibran
6281,Mon Dec 18 11:41:38 +0000 2023,Bahkan kata Prabowo pemimpin itu bukan hanya harus bisa menjaga melainkan juga mengelolanya secara optimal BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713328612032831,Prabowo-Gibran
6282,Mon Dec 18 11:41:38 +0000 2023,Ia menegaskan tantangan kini ialah menentukan pemimpin yang bisa menjaga kekayaan tersebut untuk tak dicuri lagi BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713326087090629,Prabowo-Gibran
6283,Mon Dec 18 11:41:37 +0000 2023,Ia menyampaikan kekayaan itu masih berlimpah hingga kini kendati sudah dirampas selama ratusan tahun kala dijajah dulu BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713323524378820,Prabowo-Gibran
6284,Mon Dec 18 11:41:36 +0000 2023,Prabowo menyebut Indonesia memiliki kekayaan yang sangat luar biasa BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713321011937727,Prabowo-Gibran
6285,Mon Dec 18 11:41:36 +0000 2023,Terlalu sedikit bangsa Indonesia yang menikmati kekayaan Indonesia kata Prabowo di Blitar Jawa Timur Minggu 17 12 BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713318143057977,Prabowo-Gibran
6286,Mon Dec 18 11:41:35 +0000 2023,Pertumbuhan kita baik tapi sekarang masih dinikmati oleh terlalu sedikit bangsa Indonesia BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713315676741888,Prabowo-Gibran
6287,Mon Dec 18 11:41:35 +0000 2023,Ia menyatakan kekayaan alam dan pertumbuhan ekonomi Indonesia sebetulnya sangatlah baik BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713313126629634,Prabowo-Gibran
6288,Mon Dec 18 11:41:34 +0000 2023,Jakarta CNN Indonesia Calon presiden nomor urut 2 Prabowo Subianto menyebut masih terlalu sedikit rakyat yang turut menikmati kekayaan Indonesia BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713310568132976,Prabowo-Gibran
6289,Mon Dec 18 11:41:33 +0000 2023,Prabowo Terlalu Sedikit Rakyat yang Menikmati Kekayaan Indonesia BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713307715953094,Prabowo-Gibran
6290,Mon Dec 18 11:40:52 +0000 2023,Jadi saya putuskan akan ikut sertakan modal Rp 15 miliar an kalau bisa bunganya serendah mungkin karena saya sangat senang melihat kalian semua senyum pungkas Prabowo BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,0,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713132570190093,Prabowo-Gibran
6291,Mon Dec 18 11:40:51 +0000 2023,Saya tadi minta izin saya tidak mau jadi ketua dewan kehormatan hanya untuk punya jabatan saja saya ingin ikut serta BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713129667809467,Prabowo-Gibran
6292,Mon Dec 18 11:40:50 +0000 2023,Prabowo Subianto juga menyebut pencalonannya sebagai anggota dewan MDS sebagai peluang untuk berkontribusi terhadap kemajuan komunitas koperasi dengan menawarkan bantuan modal bukan sekadar pekerjaan BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713127113445742,Prabowo-Gibran
6293,Mon Dec 18 11:40:50 +0000 2023,Ia mengatakan pihaknya akan meneruskan meningkatkan dan menyempurnakan proyek proyek Joko Widodo yang berorientasi pada kesejahteraan BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713124273938845,Prabowo-Gibran
6294,Mon Dec 18 11:40:49 +0000 2023,Prabowo menekankan pilihan bijak yang diambil para pemimpin dapat membawa kesejahteraan bagi Indonesia BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713121484689720,Prabowo-Gibran
6295,Mon Dec 18 11:40:48 +0000 2023,Prabowo juga menyampaikan undangan kepada MDS dan Inkud untuk berkolaborasi dalam inisiatif utama kesetaraan ekonomi BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713118598979851,Prabowo-Gibran
6296,Mon Dec 18 11:40:48 +0000 2023,Dalam upaya untuk memposisikan Indonesia sebagai pemimpin dalam kampanye kebangkitan koperasi kontemporer di seluruh Asia Tenggara BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713115897835813,Prabowo-Gibran
6297,Mon Dec 18 11:40:47 +0000 2023,Ia memastikan akan terus memberikan kredit mikro kepada masyarakat setempat BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713112668217401,Prabowo-Gibran
6298,Mon Dec 18 11:40:46 +0000 2023,Ketua Umum Partai Gerindra itu mengatakan Koperasi Garuda Nusantara yang didirikannya kini telah memiliki 20 000 stan di seluruh Indonesia BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713109879083035,Prabowo-Gibran
6299,Mon Dec 18 11:40:46 +0000 2023,Saya tidak pernah berhenti menjadi anggota koperasi kata Prabowo Senin 18 12 BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713107349934318,Prabowo-Gibran
6300,Mon Dec 18 11:40:45 +0000 2023,Hal ini disampaikan Prabowo dalam acara seminar nasional koperasi Mitra Digital Sejahtera MDS Coop di Desa Cinangka Purwakarta Jawa Barat BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713104896221311,Prabowo-Gibran
6301,Mon Dec 18 11:40:44 +0000 2023,Sebagai Ketua Pengurus Besar Koperasi Unit Desa Inkud Prabowo menyadari pentingnya peran koperasi BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713102237016181,Prabowo-Gibran
6302,Mon Dec 18 11:40:44 +0000 2023,Ia menegaskan koperasi merupakan komponen penting dalam pertumbuhan dan merupakan titik balik yang signifikan dalam kemajuan negara BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713099787587722,Prabowo-Gibran
6303,Mon Dec 18 11:40:43 +0000 2023,Calon presiden Capres nomor urut 2 Prabowo Subianto menyoroti pentingnya pembinaan dan mengembangkan koperasi BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713097350721653,Prabowo-Gibran
6304,Mon Dec 18 11:40:43 +0000 2023,Prabowo Tekankan Pentingnya Penguatan Koperasi untuk Kemajuan Negara BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736713094825677149,Prabowo-Gibran
6305,Mon Dec 18 11:39:58 +0000 2023,Beliau proklamator beliau pejuang beliau pahlawan jadi kita hormati pahlawan pahlawan kita kata Prabowo BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,0,0.0,1.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712909668094154,Prabowo-Gibran
6306,Mon Dec 18 11:39:58 +0000 2023,Kunjungan Prabowo ini merupakan rangkaian kegiatan kampanye di Kota Blitar yang diawali dengan berziarah ke makam Presiden Pertama RI Soekarno BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,1.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712906505597091,Prabowo-Gibran
6307,Mon Dec 18 11:39:57 +0000 2023,dikibarkanlah Bendera Pusaka Merah Putih ditiang bendera lapangan apel tentara Peta yang terletak di seberang markas Daidan bunyi tulisan di prasasti monumen tersebut BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,1.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712903406088373,Prabowo-Gibran
6308,Mon Dec 18 11:39:56 +0000 2023,Bersama dengan gerakan pasukan tersebut pada jam 04 00 BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,1.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712900256178420,Prabowo-Gibran
6309,Mon Dec 18 11:39:55 +0000 2023,di bawah pimpinan Shodancho Soeprijadi melawan penjajah Jepang BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712897110458509,Prabowo-Gibran
6310,Mon Dec 18 11:39:55 +0000 2023,Saya bertekad untuk memberi kehidupan paling layak bagi petani dan nelayan kita pungkasnya BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,0,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712896955167200,Prabowo-Gibran
6311,Mon Dec 18 11:39:55 +0000 2023,Kalian patriot patriot kalian pahlawan sejati tidak ada petani tidak ada makan di Republik Indonesia BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712894468014251,Prabowo-Gibran
6312,Mon Dec 18 11:39:55 +0000 2023,Di tempat ini pada tanggal 14 Februari 1945 tepat pada jam 02 30 dini hari berdentumlah suara mortir yang pertama sebagai tanda dicetuskannya pemberontakan tentara Peta Blitar BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712893838889261,Prabowo-Gibran
6313,Mon Dec 18 11:39:54 +0000 2023,Terima kasih Gerakan Masyarakat Perhutanan Sosial Indonesia BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712890785432004,Prabowo-Gibran
6314,Mon Dec 18 11:39:54 +0000 2023,Para pahlawan itu adalah Shodancho Soeprijadi Chudancho dr Soeryo Ismail Shodancho Soeparjono Budancho Soedarmo Shodancho Moeradi Budancho Halir Mangkoe Dijaya dan Budancho Soenanto BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712890638610762,Prabowo-Gibran
6315,Mon Dec 18 11:39:53 +0000 2023,Prabowo pun berterima kasih atas dukungan yang diberikan dari seluruh pihak BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712887975235642,Prabowo-Gibran
6316,Mon Dec 18 11:39:53 +0000 2023,Selain itu juga terdapat monumen Peta berupa tujuh patung tokoh yang diabadikan karena berjasa dan ikut berjuang bersama melawan penjajah Jepang BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712887346110956,Prabowo-Gibran
6317,Mon Dec 18 11:39:53 +0000 2023,Kami mencari terobosan terobosan untuk mempercepat Indonesia bangkit jadi negara makmur tambahnya BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712885026570525,Prabowo-Gibran
6318,Mon Dec 18 11:39:52 +0000 2023,antara lain asrama prajurit dapur umum gudang senjata ruang komando dan sejumlah menara pengintai BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712883915157667,Prabowo-Gibran
6319,Mon Dec 18 11:39:52 +0000 2023,Kami sudah menyusun tim kami sudah pelajari kondisi bangsa Indonesia dan kami bertekad untuk melanjutkan semua program program yang pro rakyat BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712881998356577,Prabowo-Gibran
6320,Mon Dec 18 11:39:51 +0000 2023,Area kompleks bekas markas Peta ini memiliki luas sekitar empat hektar dengan beberapa bangunan yang memiliki fungsinya masing masing BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712880765198364,Prabowo-Gibran
6321,Mon Dec 18 11:39:51 +0000 2023,Fokus utamanya yaitu pengembangan program pro rakyat hingga mampu melompat menjadi negara makmur BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712879427187192,Prabowo-Gibran
6322,Mon Dec 18 11:39:51 +0000 2023,Enggak untuk anak sekolah SMP jawab Tinton BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712877619495233,Prabowo-Gibran
6323,Mon Dec 18 11:39:50 +0000 2023,Menindak lanjuti hal tersebut Prabowo pun membangun strategi berupa terobosan yang disusun berdasarkan analisis bersama para ahli terkait kondisi di tanah air BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712876491174210,Prabowo-Gibran
6324,Mon Dec 18 11:39:50 +0000 2023,Sekarang ini dipakai kantor atau jadi apa tanya Prabowo BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712874448622019,Prabowo-Gibran
6325,Mon Dec 18 11:39:50 +0000 2023,Semua program itu arahnya untuk menghilangkan kemiskinan dari bumi Indonesia ujar Prabowo BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712873517502531,Prabowo-Gibran
6326,Mon Dec 18 11:39:49 +0000 2023,Setelah itu mereka mendatangi beberapa ruangan bekas markas Peta yang kini dimanfaatkan sebagai ruang belajar bagi siswa siswi Sekolah Menengah Pertama SMP BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712871231504432,Prabowo-Gibran
6327,Mon Dec 18 11:39:49 +0000 2023,pemerintah beliau adalah demi membantu dan mengangkat rakyat Indonesia terutama yang paling bawah paling lemah dan paling miskin BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712870354960444,Prabowo-Gibran
6328,Mon Dec 18 11:39:48 +0000 2023,Ini ruang tidurnya Soeprijadi kata Tinton BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712868190621999,Prabowo-Gibran
6329,Mon Dec 18 11:39:48 +0000 2023,Setelah saya masuk ke pemerintah saya melihat dari dekat bahwa kebijakan kebijakan Pak Jokowi BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712867859284035,Prabowo-Gibran
6330,Mon Dec 18 11:39:48 +0000 2023,Prabowo menyatakan kesepakatannya dengan pemerintah saat ini mengenai pentingnya menghapus kemiskinan dari Indonesia BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712865082692070,Prabowo-Gibran
6331,Mon Dec 18 11:39:48 +0000 2023,Prabowo juga mampir ke ruang kecil yang pernah dipakai oleh Shodanco Soeprijadi sebagai kamar tidur BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712865019748518,Prabowo-Gibran
6332,Mon Dec 18 11:39:47 +0000 2023,Ia mengakui bahwa program program yang dicanangkan oleh Jokowi terutama yang menitikberatkan pada kesejahteraan rakyat miskin termasuk petani memiliki arah yang sejalan dengan visi mereka BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712862549389660,Prabowo-Gibran
6333,Mon Dec 18 11:39:47 +0000 2023,Selama berkeliling Prabowo nampak mendengarkan uraian Tinton mengenai sejarah dan kondisi museum tersebut saat ini BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712861832081465,Prabowo-Gibran
6334,Mon Dec 18 11:39:47 +0000 2023,Ini adalah pertama melanjutkan semua apa yang sudah dibangun dan dirintis oleh pemerintah Presiden Joko Widodo Jokowi kata Prabowo BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712859961458893,Prabowo-Gibran
6335,Mon Dec 18 11:39:46 +0000 2023,dan memorabilia yang menggambarkan perjuangan pasukan Peta yang waktu dipimpin oleh Shodanco Soeprijadi dalam melawan Jepang pada 14 Februari 1945 BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712858350854467,Prabowo-Gibran
6336,Mon Dec 18 11:39:46 +0000 2023,Prabowo Subianto dan Gibran Rakabuming didukung oleh Koalisi Indonesia Maju KIM telah membuat suatu strategi lengkap BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712857088319771,Prabowo-Gibran
6337,Mon Dec 18 11:39:45 +0000 2023,Dalam kesempatan tersebut keduanya berkeliling untuk melihat lihat diorama relief dan koleksi otentik berupa senjata foto BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712855100293129,Prabowo-Gibran
6338,Mon Dec 18 11:39:45 +0000 2023,telah merancang strategi komprehensif yang mencakup kelanjutan program program yang sudah terbukti berhasil di era pemerintahan Presiden Joko Widodo Jokowi BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712854152331604,Prabowo-Gibran
6339,Mon Dec 18 11:39:45 +0000 2023,Prabowo didampingi Tinton Soeprapto selaku selaku Ketua Yayasan Peta BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736712851883196772,Prabowo-Gibran
6340,Mon Dec 18 11:39:45 +0000 2023,Dalam kesempatan tersebut Prabowo menegaskan bahwa mereka didukung oleh Koalisi Indonesia Maju KIM BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712851455369411,Prabowo-Gibran
6341,Mon Dec 18 11:39:44 +0000 2023,Pernyataan ini disampaikannya dalam acara deklarasi dukungan relawan Gerakan Masyarakat Perhutanan Sosial Indonesia Gema PS untuk pasangan Prabowo Subianto Gibran Rakabuming Raka BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto,0.0,1,0.0,0.0,erick140451997,https://twitter.com/erick140451997/status/1736712848901100016,Prabowo-Gibran
