,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Kandidat
5410,Mon Dec 18 12:31:16 +0000 2023,1736725818943131655,"Dalam kegiatan itu, Prabowo dikukuhkan sebagai Ketua Dewan Kehormatan Koperasi MDS oleh Ketua Dewan Pembina Koperasi MDS, Rini Mariani Soemarno. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1644589026832424963,1736725812253257865,Rudigesper,https://twitter.com/Rudigesper/status/1736725818943131655,Prabowo-Gibran
5411,Mon Dec 18 12:31:16 +0000 2023,1736725818938884099,"pemerintah beliau adalah demi membantu dan mengangkat rakyat Indonesia terutama yang paling bawah, paling lemah dan paling miskin. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,781964905,1736725769131573615,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725818938884099,Prabowo-Gibran
5412,Mon Dec 18 12:31:15 +0000 2023,1736725815608725951,"Prabowo Subianto menghadiri HUT ke-2 Koperasi Mekar Digital Sejahtera (MDS) di kawasan Puseur Tatar Niaga Purwakarta, Jawa Barat pada Sabtu (16/12/2023). #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1644589026832424963,1736725812253257865,Rudigesper,https://twitter.com/Rudigesper/status/1736725815608725951,Prabowo-Gibran
5413,Mon Dec 18 12:31:15 +0000 2023,1736725814136500705,"“Setelah saya masuk ke pemerintah, saya melihat dari dekat bahwa kebijakan-kebijakan Pak Jokowi, #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,781964905,1736725769131573615,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725814136500705,Prabowo-Gibran
5414,Mon Dec 18 12:31:15 +0000 2023,1736725812253257865,Prabowo Subianto Diangkat Jadi Ketua Dewan Kehormatan Koperasi MDS #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto https://t.co/9uupRnhwel,0,1,0,0,in,1644589026832424963,1736725812253257865,Rudigesper,https://twitter.com/Rudigesper/status/1736725812253257865,Prabowo-Gibran
5415,Mon Dec 18 12:31:14 +0000 2023,1736725809703112819,Prabowo menyatakan kesepakatannya dengan pemerintah saat ini mengenai pentingnya menghapus kemiskinan dari Indonesia. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,781964905,1736725769131573615,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725809703112819,Prabowo-Gibran
5416,Mon Dec 18 12:31:13 +0000 2023,1736725805433286941,"Ia mengakui bahwa program-program yang dicanangkan oleh Jokowi, terutama yang menitikberatkan pada kesejahteraan rakyat miskin, termasuk petani, memiliki arah yang sejalan dengan visi mereka. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,781964905,1736725769131573615,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725805433286941,Prabowo-Gibran
5417,Mon Dec 18 12:31:12 +0000 2023,1736725800777581006,"Ini adalah, pertama, melanjutkan semua apa yang sudah dibangun dan dirintis oleh pemerintah Presiden Joko Widodo (Jokowi),” kata Prabowo. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,781964905,1736725769131573615,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725800777581006,Prabowo-Gibran
5418,Mon Dec 18 12:31:11 +0000 2023,1736725795379581290,"“Prabowo Subianto dan Gibran Rakabuming, didukung oleh Koalisi Indonesia Maju (KIM), telah membuat suatu strategi lengkap. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,781964905,1736725769131573615,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725795379581290,Prabowo-Gibran
5419,Mon Dec 18 12:31:10 +0000 2023,1736725790853861406,telah merancang strategi komprehensif yang mencakup kelanjutan program-program yang sudah terbukti berhasil di era pemerintahan Presiden Joko Widodo (Jokowi). #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,781964905,1736725769131573615,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725790853861406,Prabowo-Gibran
5420,Mon Dec 18 12:31:09 +0000 2023,1736725786835755206,"Dalam kesempatan tersebut, Prabowo menegaskan bahwa mereka, didukung oleh Koalisi Indonesia Maju (KIM), #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,781964905,1736725769131573615,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725786835755206,Prabowo-Gibran
5421,Mon Dec 18 12:31:07 +0000 2023,1736725782406529275,Pernyataan ini disampaikannya dalam acara deklarasi dukungan relawan Gerakan Masyarakat Perhutanan Sosial Indonesia (Gema PS) untuk pasangan Prabowo Subianto – Gibran Rakabuming Raka. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,781964905,1736725769131573615,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725782406529275,Prabowo-Gibran
5422,Mon Dec 18 12:31:06 +0000 2023,1736725777968975989,khususnya yang berkaitan dengan kelompok petani dan perhutanan di Indonesia. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,1,in,781964905,1736725769131573615,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725777968975989,Prabowo-Gibran
5423,Mon Dec 18 12:31:05 +0000 2023,1736725773632073775,"JAKARTA-RADAR BOGOR, Prabowo Subianto, calon presiden nomor urut 2, menegaskan komitmennya untuk melanjutkan strategi pro-rakyat, #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,781964905,1736725769131573615,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725773632073775,Prabowo-Gibran
5424,Mon Dec 18 12:31:04 +0000 2023,1736725769131573615,Prabowo Subianto Menegaskan Terobosan Strategis untuk Kesejahteraan Petani di Indonesia https://t.co/L4cosNzSJ4 #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,781964905,1736725769131573615,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725769131573615,Prabowo-Gibran
5425,Mon Dec 18 12:30:20 +0000 2023,1736725582824779982,"Diketahui, Titiek hadir dalam acara Rakornas Gerindra hari ini. Dewan Penasihat Tim Kampanye Nasional (TKN) Prabowo-Gibran tersebut duduk bersebelahan dengan anak Prabowo, Didiet Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,0,0,0,in,1644589026832424963,1736725560133570706,Rudigesper,https://twitter.com/Rudigesper/status/1736725582824779982,Prabowo-Gibran
5426,Mon Dec 18 12:30:19 +0000 2023,1736725579674853868,"“Sebenarnya sudah lama ada surat pengangkatan mereka sebagai pengurus dan Wakil Ketua Dewan Pembina. Namun belum diangkat secara resmi di forum nasional,” imbuhnya. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1644589026832424963,1736725560133570706,Rudigesper,https://twitter.com/Rudigesper/status/1736725579674853868,Prabowo-Gibran
5427,Mon Dec 18 12:30:18 +0000 2023,1736725576533389513,"Akan tetapi, Titiek dan Iwan Bule baru diangkat secara resmi di forum seperti Rakornas Gerindra hari ini. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1644589026832424963,1736725560133570706,Rudigesper,https://twitter.com/Rudigesper/status/1736725576533389513,Prabowo-Gibran
5428,Mon Dec 18 12:30:18 +0000 2023,1736725573295346035,"Menurut Sara, surat pengangkatan keduanya sebetulnya sudah dikeluarkan sejak lama. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1644589026832424963,1736725560133570706,Rudigesper,https://twitter.com/Rudigesper/status/1736725573295346035,Prabowo-Gibran
5429,Mon Dec 18 12:30:17 +0000 2023,1736725569629467056,"Di Rakornas kali ini, Pak Prabowo secara resmi melantik mereka,” ujar Wakil Ketua Umum Partai Gerindra Rahayu Sarawati saat dimintai konfirmasi, Jumat. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",0,1,0,0,in,1644589026832424963,1736725560133570706,Rudigesper,https://twitter.com/Rudigesper/status/1736725569629467056,Prabowo-Gibran
5430,Mon Dec 18 12:30:16 +0000 2023,1736725566492192958,"Titiek Soeharto dan Iwan Bule hadir langsung dalam acara Rapat Koordinasi Nasional (Rakornas) Gerindra di JIExpo, Kemayoran, Jakarta, pada Jumat (15/12/2023) hari ini. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1644589026832424963,1736725560133570706,Rudigesper,https://twitter.com/Rudigesper/status/1736725566492192958,Prabowo-Gibran
5431,Mon Dec 18 12:30:15 +0000 2023,1736725563363213499,"Ketua Umum Partai Gerindra Prabowo Subianto resmi melantik mantan istrinya, Titiek Soeharto dan mantan Ketua PSSI Komjen (Purn) Mochammad Iriawan (Iwan Bule) menjadi Wakil Ketua Dewan Pembina Partai Gerindra. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy",0,1,0,0,in,1644589026832424963,1736725560133570706,Rudigesper,https://twitter.com/Rudigesper/status/1736725563363213499,Prabowo-Gibran
5432,Mon Dec 18 12:30:14 +0000 2023,1736725560133570706,Prabowo Lantik Titiek Soeharto dan Iwan Bule Jadi Wakil Ketua Dewan Pembina Gerindra #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto https://t.co/q06QahU49I,0,1,0,0,in,1644589026832424963,1736725560133570706,Rudigesper,https://twitter.com/Rudigesper/status/1736725560133570706,Prabowo-Gibran
5433,Mon Dec 18 12:30:04 +0000 2023,1736725515795644594,"Maka nanti tentu Bawaslu dalam konteks ini pasti akan tarik data dulu dari bawah, kami lakukan kajian, ujarnya. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",0,0,0,0,in,1644589026832424963,1736725456379101489,Rudigesper,https://twitter.com/Rudigesper/status/1736725515795644594,Prabowo-Gibran
5434,Mon Dec 18 12:30:03 +0000 2023,1736725511878132056,termasuk nominal uang yang bisa dilakukan sebagai dana kampanye nominalnya juga sudah ditentukan. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,1644589026832424963,1736725456379101489,Rudigesper,https://twitter.com/Rudigesper/status/1736725511878132056,Prabowo-Gibran
5435,Mon Dec 18 12:30:02 +0000 2023,1736725506257772598,"Nanti kita akan lakukan kajian, karena kan kalau di masa kampanye jelas metodenya apa, bahan kampanye yang mau disampaikan apa, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",0,1,0,0,in,1644589026832424963,1736725456379101489,Rudigesper,https://twitter.com/Rudigesper/status/1736725506257772598,Prabowo-Gibran
5436,Mon Dec 18 12:30:01 +0000 2023,1736725502600380528,Lolly menyebut Bawaslu akan mengkaji potensi pelanggaran yang dilakukan Prabowo dengan memberi sumbangan Rp15 miliar. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,1644589026832424963,1736725456379101489,Rudigesper,https://twitter.com/Rudigesper/status/1736725502600380528,Prabowo-Gibran
5437,Mon Dec 18 12:30:00 +0000 2023,1736725498544484711,"Terpisah, anggota Badan Pengawas Pemilihan Umum (Bawaslu) Lolly Suhenty mengatakan tengah menarik data soal pengawasan aktivitas Prabowo di Purwakarta itu. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1644589026832424963,1736725456379101489,Rudigesper,https://twitter.com/Rudigesper/status/1736725498544484711,Prabowo-Gibran
5438,Mon Dec 18 12:29:59 +0000 2023,1736725494358495478,Bawaslu kaji potensi pelanggaran #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,1644589026832424963,1736725456379101489,Rudigesper,https://twitter.com/Rudigesper/status/1736725494358495478,Prabowo-Gibran
5439,Mon Dec 18 12:29:58 +0000 2023,1736725490474643656,"Anak-anakku, Pak Prabowo sudah jadi rumah ke-2 Dewan Kehormatan MDS Group. Beliau sudah di rumah kita. Beliau sudah bersama kita,"" ujar Rini. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",0,1,0,0,in,1644589026832424963,1736725456379101489,Rudigesper,https://twitter.com/Rudigesper/status/1736725490474643656,Prabowo-Gibran
5440,Mon Dec 18 12:29:57 +0000 2023,1736725486959833530,"Pada kesempatan itu, Rini memakaikan rompi kepada Prabowo sebagai tanda penobatan Ketua Dewan Kehormatan Koperasi MDS Coop. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1644589026832424963,1736725456379101489,Rudigesper,https://twitter.com/Rudigesper/status/1736725486959833530,Prabowo-Gibran
5441,Mon Dec 18 12:29:56 +0000 2023,1736725483050647851,"Saya kaget, saya terharu, dan saya sangat menghormati Ibu Rini [Soemarno] dan kawan-kawan,"" katanya. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",0,1,0,0,in,1644589026832424963,1736725456379101489,Rudigesper,https://twitter.com/Rudigesper/status/1736725483050647851,Prabowo-Gibran
5442,Mon Dec 18 12:29:55 +0000 2023,1736725479267434831,Prabowo menyatakan terkejut dan terharu. Ia sempat menyeka air matanya yang mentes. Ketua Umum Gerindra itu mengaku sangat menghormati Ketua Dewan Pembina Koperasi MDS Coop Rini Mariani Soemarno #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,1644589026832424963,1736725456379101489,Rudigesper,https://twitter.com/Rudigesper/status/1736725479267434831,Prabowo-Gibran
5443,Mon Dec 18 12:29:54 +0000 2023,1736725475568029718,"Saya minta izin, saya tidak mau jadi Ketua Dewan Kehormatan hanya jabatan saja, saya ingin ikut sertakan modal 15 miliar rupiah, kata Prabowo dalam keterangan tertulis, Minggu (17/12). #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",0,1,0,0,in,1644589026832424963,1736725456379101489,Rudigesper,https://twitter.com/Rudigesper/status/1736725475568029718,Prabowo-Gibran
5444,Mon Dec 18 12:29:53 +0000 2023,1736725471579308268,"Saya merasa sangat dekat dan terharu, saya diangkat menjadi Ketua Dewan Kehormatan Mekar Digital Sejahtera. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",0,1,0,0,in,1644589026832424963,1736725456379101489,Rudigesper,https://twitter.com/Rudigesper/status/1736725471579308268,Prabowo-Gibran
5445,Mon Dec 18 12:29:52 +0000 2023,1736725466911056067,"Dalam acara itu, dia ditetapkan sebagai Ketua Dewan Kehormatan Koperasi MDS Coop 2023. Prabowo mengaku tak mau cuma dapat jabatan saja, sehingga ia pun memberikan bantuan. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1644589026832424963,1736725456379101489,Rudigesper,https://twitter.com/Rudigesper/status/1736725466911056067,Prabowo-Gibran
5446,Mon Dec 18 12:29:52 +0000 2023,1736725464952217808,Sementara Partai Demokrat yang dipimpin AHY menjadi salah satu partai pengusung Prabowo-Gibran yang tergabung dalam Koalisi Indonesia Maju. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,0,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725464952217808,Prabowo-Gibran
5447,Mon Dec 18 12:29:51 +0000 2023,1736725463140294738,"Bantuan itu diberikan Prabowo saat menghadiri silaturahmi nasional Koperasi MDS di PT Asri Pelangi Nusa, Purwakarta, Jawa Barat, Sabtu (16/12). #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1644589026832424963,1736725456379101489,Rudigesper,https://twitter.com/Rudigesper/status/1736725463140294738,Prabowo-Gibran
5448,Mon Dec 18 12:29:51 +0000 2023,1736725461374476738,Mereka mendapatkan nomor urut dua. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725461374476738,Prabowo-Gibran
5449,Mon Dec 18 12:29:51 +0000 2023,1736725459961000013,Calon presiden nomor urut 2 Prabowo Subianto memberikan sumbangan Rp15 miliar kepada Koperasi Mekar Digital Sejahtera (MDS Coop). #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,1644589026832424963,1736725456379101489,Rudigesper,https://twitter.com/Rudigesper/status/1736725459961000013,Prabowo-Gibran
5450,Mon Dec 18 12:29:50 +0000 2023,1736725457540968917,"Pada Pilpres 2024, Prabowo maju didampingi Gibran. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725457540968917,Prabowo-Gibran
5451,Mon Dec 18 12:29:50 +0000 2023,1736725456379101489,"Terima Dukungan, Prabowo Beri Bantuan Rp15 Miliar ke Koperasi MDS #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto https://t.co/4h4qXgQiqx",0,1,0,0,in,1644589026832424963,1736725456379101489,Rudigesper,https://twitter.com/Rudigesper/status/1736725456379101489,Prabowo-Gibran
5452,Mon Dec 18 12:29:49 +0000 2023,1736725453770281183,"Inilah calon-calon yang kita siapkan untuk mengganti saya, untuk mengganti generasi yang sekarang, ucap dia. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto""",0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725453770281183,Prabowo-Gibran
5453,Mon Dec 18 12:29:48 +0000 2023,1736725450037375093,"Mungkin saya tidak tahu pada saat itu siapa yang akan memimpin republik, apakah Mas Gibran atau Mas AHY. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto""",0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725450037375093,Prabowo-Gibran
5454,Mon Dec 18 12:29:47 +0000 2023,1736725445188726952,Menurut dia kedua tokoh itu akan menjadi pengganti generasi yang hari ini tengah tampil menjadi pemimpin di Indonesia. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725445188726952,Prabowo-Gibran
5455,Mon Dec 18 12:29:46 +0000 2023,1736725440402952440,"Setelahnya, Prabowo pun menyanjung sosok Gibran dan AHY sebagai sosok yang disiapkan untuk menjadi pemimpin hebat di masa depan. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725440402952440,Prabowo-Gibran
5456,Mon Dec 18 12:29:45 +0000 2023,1736725436351369634,"Bahkan, kata Prabowo, pemimpin itu bukan hanya harus menjaga melainkan juga harus bisa mengelolanya secara optimal. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725436351369634,Prabowo-Gibran
5457,Mon Dec 18 12:29:44 +0000 2023,1736725430366031970,Ia menegaskan tantangan hari ini ialah menentukan pemimpin yang bisa menjaga kekayaan tersebut untuk tak dicuri lagi. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725430366031970,Prabowo-Gibran
5458,Mon Dec 18 12:29:42 +0000 2023,1736725425475449233,"Bahkan, kekayaan itu masih berlimpah hingga kini kendati sudah dirampas selama ratusan tahun kala dijajah dulu. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725425475449233,Prabowo-Gibran
5459,Mon Dec 18 12:29:42 +0000 2023,1736725421813862428,Prabowo menyebut Indonesia memiliki kekayaan yang sangat luar biasa. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725421813862428,Prabowo-Gibran
5460,Mon Dec 18 12:29:40 +0000 2023,1736725417430827120,"Menurutnya, hari ini Indonesia masih belum berhasil melakukan pemerataan, belum seluruh masyarakat bisa merasakan kekayaan Indonesia. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725417430827120,Prabowo-Gibran
5461,Mon Dec 18 12:29:40 +0000 2023,1736725413467214251,Ia meminta untuk tidak cepat berpuas diri dengan pencapaian itu. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725413467214251,Prabowo-Gibran
5462,Mon Dec 18 12:29:39 +0000 2023,1736725409839087697,Prabowo menyebut hari ini Indonesia masih duduk di posisi ke-16 sebagai negara terkaya di dunia. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725409839087697,Prabowo-Gibran
5463,Mon Dec 18 12:29:38 +0000 2023,1736725405728657738,"Sebentar lagi kita akan meningkat dari 16 menjadi negara ke-10 dan tak lama lagi mereka ramalkan kita akan menjadi negara ke-5 bahkan ke-4 terkaya sedunia,"" kata Prabowo Subianto di Blitar, Jawa Timur, Minggu (17/12). #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy""",0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725405728657738,Prabowo-Gibran
5464,Mon Dec 18 12:29:37 +0000 2023,1736725402109022674,Ia menyitir temuan para pakar di dunia yang menyatakan Indonesia akan menjadi negara ke-4 terkaya di dunia dalam beberapa tahun ke depan. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725402109022674,Prabowo-Gibran
5465,Mon Dec 18 12:29:36 +0000 2023,1736725398275383658,"Jakarta,  -- Calon presiden nomor urut 2, Prabowo Subianto, menyiapkan cawapres Gibran Rakabuming Raka dan Ketum Partai Demokrat Agus Harimurti Yudhoyono sebagai calon pemimpin Indonesia di masa depan. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725398275383658,Prabowo-Gibran
5466,Mon Dec 18 12:29:35 +0000 2023,1736725394450165782,Prabowo Siapkan Gibran dan AHY Jadi Pemimpin di Masa Depan https://t.co/ljTXejaUAu #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,781964905,1736725394450165782,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1736725394450165782,Prabowo-Gibran
5467,Mon Dec 18 12:29:07 +0000 2023,1736725276997099556,"Pada hari ini kami SNI bersama nelayan dan masyarakat Kota Tegal dan sekitarnya menyatakan sikap siap mendukung dan memenangkan pasangan Prabowo-Gibran untuk menang satu putaran,"" ujar Riswanto. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy""",0,0,0,0,in,1644589026832424963,1736725096289697949,Rudigesper,https://twitter.com/Rudigesper/status/1736725276997099556,Prabowo-Gibran
5468,Mon Dec 18 12:29:06 +0000 2023,1736725273545244970,"Sementara, Ketua Solidaritas Nelayan Indonesia (SNI) Riswanto mengatakan, seluruh nelayan di Tegal dan sekitarnya telah berkomitmen untuk mendukung dan memenangkan Prabowo-Gibran di Pilpres 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1644589026832424963,1736725096289697949,Rudigesper,https://twitter.com/Rudigesper/status/1736725273545244970,Prabowo-Gibran
5469,Mon Dec 18 12:29:05 +0000 2023,1736725270290379111,"Karena itu saya ingatkan pada 14 Februari 2024 kita harus datang ramai-ramai ke TPS, imbuh dia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",0,1,0,0,in,1644589026832424963,1736725096289697949,Rudigesper,https://twitter.com/Rudigesper/status/1736725270290379111,Prabowo-Gibran
5470,Mon Dec 18 12:29:05 +0000 2023,1736725266855330163,"Semua yang sekarang dilakukan untuk membantu orang-orang lemah, wong cilik akan diteruskan dan ditingkatkan Pak Prabowo dan Mas Gibran. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",0,1,0,0,in,1644589026832424963,1736725096289697949,Rudigesper,https://twitter.com/Rudigesper/status/1736725266855330163,Prabowo-Gibran
5471,Mon Dec 18 12:29:04 +0000 2023,1736725263743131649,"Program Keluarga Harapan, Kartu Indonesia Sehat, Kartu Indonesia Pintar, Kartu Prakerja, dan meningkatkan nilai dana desa. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1644589026832424963,1736725096289697949,Rudigesper,https://twitter.com/Rudigesper/status/1736725263743131649,Prabowo-Gibran
5472,Mon Dec 18 12:28:52 +0000 2023,1736725214401331358,"yang membutuhkan ultra mikro finance. Ini suatu yang sangat membekas di hati saya, ungkap Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",0,0,0,0,in,1644589026832424963,1736725150865985929,Rudigesper,https://twitter.com/Rudigesper/status/1736725214401331358,Prabowo-Gibran
