,created_at,quote_count,reply_count,retweet_count,favorite_count,username,tweet_url,Kandidat,tweets
6429,Mon Dec 18 11:33:23 +0000 2023,0.0,1,0.0,1.0,acurtis2346,https://twitter.com/acurtis2346/status/1736711250405699819,Prabowo-Gibran,"According to him, these two figures will be the replacement for the generation that today is emerging as a leader in Indonesia TogetherIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto"
6430,Mon Dec 18 11:33:22 +0000 2023,0.0,1,0.0,1.0,acurtis2346,https://twitter.com/acurtis2346/status/1736711247738118558,Prabowo-Gibran,"After that, Prabowo also praised the figures of Gibran and AHY as figures who were prepared to become great leaders in the future TogetherIndonesiaAdvance PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6431,Mon Dec 18 11:33:21 +0000 2023,0.0,1,0.0,1.0,acurtis2346,https://twitter.com/acurtis2346/status/1736711244957249920,Prabowo-Gibran,"In fact, Prabowo said that a leader not only has to look after it but also has to be able to manage it optimally TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6432,Mon Dec 18 11:33:21 +0000 2023,0.0,1,0.0,1.0,acurtis2346,https://twitter.com/acurtis2346/status/1736711242088403142,Prabowo-Gibran,"He emphasized that today's challenge is to determine a leader who can protect this wealth from being stolen again. Together with Indonesia, Maju Prabowo Gibran, Special Prabowo Gemoy Prabowo Subianto"
6433,Mon Dec 18 11:33:20 +0000 2023,0.0,1,0.0,1.0,acurtis2346,https://twitter.com/acurtis2346/status/1736711239315968503,Prabowo-Gibran,"In fact, this wealth is still abundant today even though it has been confiscated for hundreds of years when it was colonized. TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6434,Mon Dec 18 11:33:19 +0000 2023,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736711236497416198,Prabowo-Gibran,Prabowo said that Indonesia has extraordinary wealth TogetherIndonesiaMaju PrabowoGibranSpecial to PrabowoGemoy Prabowo Subianto
6435,Mon Dec 18 11:33:19 +0000 2023,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736711233737552126,Prabowo-Gibran,"According to him, today Indonesia has still not succeeded in achieving equality, not all people can feel the wealth of Indonesia TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6436,Mon Dec 18 11:33:18 +0000 2023,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736711231040528652,Prabowo-Gibran,"He asked not to be complacent about this achievement. Together with Indonesia, Progress Prabowo Gibran, Istimewa Prabowo Gemoy Prabowo Subianto"
6437,Mon Dec 18 11:33:17 +0000 2023,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736711228209459291,Prabowo-Gibran,"Prabowo said that today Indonesia still sits in 16th position as the richest country in the world. Together with Indonesia, Progress Prabowo Gibran, Prabowo Special, Gemoy Prabowo Subianto"
6438,Mon Dec 18 11:33:17 +0000 2023,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736711225441141026,Prabowo-Gibran,"Soon we will increase from 16th to 10th country and soon they predict we will become the 5th or even 4th richest country in the world said Prabowo Subianto in Blitar, East Java Sunday 17 12 TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy"
6439,Mon Dec 18 11:33:16 +0000 2023,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736711222651990144,Prabowo-Gibran,"He cited the findings of world experts who stated that Indonesia would become the 4th richest country in the world in the next few years. Together with Indonesia, Progress Prabowo Gibran, Special Prabowo Gemoy Prabowo Subianto"
6440,Mon Dec 18 11:33:16 +0000 2023,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736711219900518543,Prabowo-Gibran,Jakarta Presidential candidate number 2 Prabowo Subianto prepares vice presidential candidate Gibran Rakabuming Raka and Chairman of the Democratic Party Agus Harimurti Yudhoyono as future leaders of Indonesia TogetherIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto
6441,Mon Dec 18 11:33:15 +0000 2023,0.0,1,0.0,0.0,acurtis2346,https://twitter.com/acurtis2346/status/1736711216939323638,Prabowo-Gibran,Prabowo Prepares Gibran and AHY to Become Leaders in the Future TogetherIndonesiaAdvance PrabowoGibranPrabowo's SpecialGemoy Prabowo Subianto
6442,Mon Dec 18 11:30:13 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710455127933414,Prabowo-Gibran,I am determined to provide the most decent life for our farmers and fishermen said Prabowo TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6443,Mon Dec 18 11:30:13 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710452506472897,Prabowo-Gibran,You are patriots patriots you are true heroes there are no farmers there is no food in the Republic of Indonesia TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6444,Mon Dec 18 11:30:12 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710448995778941,Prabowo-Gibran,"Thank you for your support, thank you Indonesian Social Forestry Community Movement TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6445,Mon Dec 18 11:30:11 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710446353379373,Prabowo-Gibran,On that occasion Prabowo expressed his gratitude for the support of Gema PS before reaffirming his commitment to encouraging a decent life for farmers TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6446,Mon Dec 18 11:30:10 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710443828396094,Prabowo-Gibran,"""We are looking for breakthroughs to accelerate Indonesia's rise to become a prosperous country,"" he said. ""TogetherIndonesiaMaju PrabowoGibran"" Special PrabowoGemoy Prabowo Subianto"
6447,Mon Dec 18 11:30:10 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710440808558630,Prabowo-Gibran,"We have put together a team, we have studied the condition of the Indonesian nation and we are determined to continue all programs that are pro-people TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6448,Mon Dec 18 11:30:09 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710437876678743,Prabowo-Gibran,This strategy also has a main focus regarding the development of pro-people programs so that Indonesia can become a prosperous country. TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6449,Mon Dec 18 11:30:08 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710434882048492,Prabowo-Gibran,"For this reason, Prabowo admitted that he had developed a strategy based on joint analysis with experts regarding domestic conditions. TogetherIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto"
6450,Mon Dec 18 11:30:08 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710431966941448,Prabowo-Gibran,"All the programs are aimed at eliminating poverty from Indonesia, he explained. TogetherIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto"
6451,Mon Dec 18 11:30:07 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710429270003814,Prabowo-Gibran,"His government is for the sake of helping and uplifting the Indonesian people, especially the lowest, the weakest and the poorest. TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6452,Mon Dec 18 11:30:06 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710426526974389,Prabowo-Gibran,Prabowo explained that after being involved in the government he had the opportunity to see Jokowi's various policies more closely and in depth.
6453,Mon Dec 18 11:30:06 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710423691546634,Prabowo-Gibran,"This is the first to continue everything that has been built and pioneered by the government of President Joko Widodo, said Prabowo BersamaIndonesiaAdvance PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6454,Mon Dec 18 11:30:05 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710421107937575,Prabowo-Gibran,"Brothers and sisters, Prabowo Subianto and Gibran Rakabuming, supported by the Advanced Indonesia Coalition, KIM has created a complete strategy Together withIndonesiaAdvanced PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6455,Mon Dec 18 11:30:04 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710418067071068,Prabowo-Gibran,and vice presidential candidate Prabowo Subianto Gibran Rakabuming Raka at GOR Soekarno Hatta Blitar City Sunday 17 12 TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6456,Mon Dec 18 11:30:04 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710415491719218,Prabowo-Gibran,This was confirmed in the declaration of support from volunteers from the Indonesian Social Forestry Community Movement Gema PS to the presidential candidate pair BersamaIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6457,Mon Dec 18 11:30:03 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710412811612445,Prabowo-Gibran,Prabowo said he agrees that poverty must be eradicated TogetherIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto
6458,Mon Dec 18 11:30:02 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710410248864005,Prabowo-Gibran,"He assessed that previous programs carried out by President Joko Widodo Jokowi had fought for the welfare of the people, including farmers. BersamaIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6459,Mon Dec 18 11:30:02 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710407711252954,Prabowo-Gibran,Prabowo Subianto as the presidential candidate in the 2024 presidential election stated that he would continue the strategy related to the farmer and forestry group BersamaIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6460,Mon Dec 18 11:30:01 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710404993339699,Prabowo-Gibran,Support Farmers Prabowo Will Continue Social Forestry Program with IndonesiaAdvance PrabowoGibranPrabowo SpecialGemoy Prabowo Subianto
6461,Mon Dec 18 11:29:41 +0000 2023,0.0,0,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710318229954634,Prabowo-Gibran,Deputy Governor of East Java Emil Elestianto Dardak Deputy Mayor of Blitar Tjutjuk Sunario and Chairman of the DPD Gerindra East Java Anwar Sadad Together IndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6462,Mon Dec 18 11:29:40 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710315273036240,Prabowo-Gibran,"The activity of declaring support for Gema PS volunteers was also attended by the Chairman of the Democratic Party, Agus Harimurti Yudhoyono AHY BersamaIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6463,Mon Dec 18 11:29:39 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710312454463537,Prabowo-Gibran,I am determined to provide the most decent life for our farmers and fishermen said Prabowo TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6464,Mon Dec 18 11:29:38 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710308679618775,Prabowo-Gibran,You are patriots patriots you are true heroes there are no farmers there is no food in the Republic of Indonesia TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6465,Mon Dec 18 11:29:37 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710305462546892,Prabowo-Gibran,"Thank you for your support, thank you Indonesian Social Forestry Community Movement TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6466,Mon Dec 18 11:29:37 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710302371307643,Prabowo-Gibran,On that occasion Prabowo expressed his gratitude for the support of Gema PS before reaffirming his commitment to encouraging a decent life for farmers TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6467,Mon Dec 18 11:29:36 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710299435290741,Prabowo-Gibran,"""We are looking for breakthroughs to accelerate Indonesia's rise to become a prosperous country,"" he said. ""TogetherIndonesiaMaju PrabowoGibran"" Special to PrabowoGemoy Prabowo Subianto"
6468,Mon Dec 18 11:29:35 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710296373490016,Prabowo-Gibran,"We have put together a team, we have studied the condition of the Indonesian nation and we are determined to continue all programs that are pro-people TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6469,Mon Dec 18 11:29:34 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710292741161122,Prabowo-Gibran,This strategy also has a main focus regarding the development of pro-people programs so that Indonesia can become a prosperous country. TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6470,Mon Dec 18 11:29:34 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710289889120687,Prabowo-Gibran,"For this reason, Prabowo admitted that he had developed a strategy based on joint analysis of experts regarding domestic conditions. TogetherIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto"
6471,Mon Dec 18 11:29:33 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710286986621390,Prabowo-Gibran,"All the programs are aimed at eliminating poverty from Indonesia, he explained. TogetherIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto"
6472,Mon Dec 18 11:29:32 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710284017029355,Prabowo-Gibran,"His government is for the sake of helping and uplifting the Indonesian people, especially the lowest, the weakest and the poorest. TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6473,Mon Dec 18 11:29:32 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710280636412355,Prabowo-Gibran,Prabowo explained that after being involved in the government he had the opportunity to see Jokowi's various policies more closely and in depth.
6474,Mon Dec 18 11:29:31 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710277671088150,Prabowo-Gibran,"This is the first to continue everything that has been built and pioneered by the government of President Joko Widodo, said Prabowo BersamaIndonesiaAdvance PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6475,Mon Dec 18 11:29:30 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710274697306228,Prabowo-Gibran,"Brothers and sisters, Prabowo Subianto and Gibran Rakabuming, supported by the Advanced Indonesia Coalition, KIM has created a complete strategy Together withIndonesiaAdvanced PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6476,Mon Dec 18 11:29:29 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710271543181355,Prabowo-Gibran,and vice presidential candidate Prabowo Subianto Gibran Rakabuming Raka at GOR Soekarno Hatta Blitar City Sunday 17 12 TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6477,Mon Dec 18 11:29:29 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710268745556162,Prabowo-Gibran,This was confirmed in the declaration of support from volunteers from the Indonesian Social Forestry Community Movement Gema PS to the presidential candidate pair BersamaIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6478,Mon Dec 18 11:29:28 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710265931214926,Prabowo-Gibran,Prabowo said he agrees that poverty must be eradicated TogetherIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto
6479,Mon Dec 18 11:29:27 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710263012024728,Prabowo-Gibran,"He assessed that previous programs carried out by President Joko Widodo Jokowi had fought for the welfare of the people, including farmers. BersamaIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6480,Mon Dec 18 11:29:27 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710260176654350,Prabowo-Gibran,Jakarta CNN Indonesia Prabowo Subianto as presidential candidate in the 2024 presidential election stated that he would continue the strategy related to farmer and forestry groups BersamaIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo
6481,Mon Dec 18 11:29:26 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736710257332883518,Prabowo-Gibran,Support Farmers Prabowo Will Continue Social Forestry Program with IndonesiaAdvance PrabowoGibranPrabowo SpecialGemoy Prabowo Subianto
6482,Mon Dec 18 11:28:56 +0000 2023,0.0,0,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710133009490428,Prabowo-Gibran,But I'm sure I believe our people cannot be lied to continuously said Prabowo TogetherIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto
6483,Mon Dec 18 11:28:56 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710130358796688,Prabowo-Gibran,"Of the politicians, he continued, there are quite a few who are good at playing with the words TogetherIndonesiaForward PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6484,Mon Dec 18 11:28:55 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710127707955281,Prabowo-Gibran,at the 2023 MDS Mekar Digital Sejahtera Coop National Gathering event in Purwakarta Saturday 16 12 TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6485,Mon Dec 18 11:28:54 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710125027819842,Prabowo-Gibran,"We often say that every time there is a regional election, many politicians always make promises, come with promises, just talk nonsense, just talk nonsense, right? said Prabowo BersamaIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6486,Mon Dec 18 11:28:54 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710122280562760,Prabowo-Gibran,He added that every time before a general election there are many politicians who make various sweet promises which apparently are not kept. TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6487,Mon Dec 18 11:28:53 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710119231263222,Prabowo-Gibran,"Our country is really very rich. The problem is whether or not our nation, especially its leaders, will be able to maintain and manage this wealth. That's the problem, he said. TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6488,Mon Dec 18 11:28:52 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710116362371338,Prabowo-Gibran,"According to him, the problem lies in the ability of the nation's leaders to manage this wealth. TogetherIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto"
6489,Mon Dec 18 11:28:52 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710113757732912,Prabowo-Gibran,Prabowo admits that Indonesia is a rich country TogetherIndonesiaForward PrabowoGibranSpecial to PrabowoGemoy Prabowo Subianto
6490,Mon Dec 18 11:28:51 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710111052304635,Prabowo-Gibran,Prabowo said at the 2023 MDS Mekar Digital Sejahtera Coop National Gathering in Purwakarta Saturday 16 12 TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6491,Mon Dec 18 11:28:50 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710108074385821,Prabowo-Gibran,"I don't want to just promise to write my book, I put it in black and white, please study TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6492,Mon Dec 18 11:28:50 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710105310408741,Prabowo-Gibran,"Currently, Prabowo stated that he only wants to dedicate his body and soul to the nation and state, including continuing the development and governance started by President Joko Widodo, Together with Indonesia, Advance Prabowo Gibran, Prabowo's Special, Gemoy Prabowo Subianto"
6493,Mon Dec 18 11:28:49 +0000 2023,0.0,0,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710103217340444,Prabowo-Gibran,"But in Indonesia there are people who like friends to be enemies, he added PrabowoGibranSpecial PrabowoGemoy BersamaIndonesiaMaju Prabowo Subianto"
6494,Mon Dec 18 11:28:49 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710102772797454,Prabowo-Gibran,Jakarta CNN Indonesia Presidential candidate in the 2024 presidential election serial number 2 Prabowo Subianto emphasized that he does not want to be a politician who makes sweet promises without real evidence TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6495,Mon Dec 18 11:28:49 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736710100096798901,Prabowo-Gibran,Don't want to share Prabowo's promise to choose to prove yourself for Indonesia togetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6496,Mon Dec 18 11:28:48 +0000 2023,0.0,1,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710096619778516,Prabowo-Gibran,High knowledge is an opponent becomes a friend PrabowoGibranPrabowo SpecialGemoy BersamaIndonesiaMaju Prabowo Subianto
6497,Mon Dec 18 11:28:47 +0000 2023,0.0,1,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710091779572048,Prabowo-Gibran,"According to him, making an opponent a friend is a high level of knowledge PrabowoGibranSpecial PrabowoGemoy BersamaIndonesiaMaju Prabowo Subianto"
6498,Mon Dec 18 11:28:45 +0000 2023,0.0,1,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710086943478169,Prabowo-Gibran,He then mentioned that there were people who actually made their friends into opponents of PrabowoGibranPrabowo's specialGemoy BersamaIndonesiaMaju Prabowo Subianto
6499,Mon Dec 18 11:28:44 +0000 2023,0.0,1,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710082182959325,Prabowo-Gibran,"Wow, that's a misunderstanding or not what PrabowoGibran said. Prabowo's SpecialGemoy BersamaIndonesiaMaju Prabowo Subianto"
6500,Mon Dec 18 11:28:43 +0000 2023,0.0,1,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710077082677486,Prabowo-Gibran,"If you make your opponent into a friend, that's just knowledge, don't make your friend into an opponent PrabowoGibranSpecial PrabowoGemoy BersamaIndonesiaMaju Prabowo Subianto"
6501,Mon Dec 18 11:28:42 +0000 2023,0.0,1,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710072213152134,Prabowo-Gibran,"However, if it is done the other way around then it will be wrong PrabowoGibranSpecial PrabowoGemoy BersamaIndonesiaMaju Prabowo Subianto"
6502,Mon Dec 18 11:28:41 +0000 2023,0.0,1,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710067196772847,Prabowo-Gibran,Prabowo said that opponents becoming friends is PrabowoGibran's scienceSpecial to PrabowoGemoy BersamaIndonesiaMaju Prabowo Subianto
6503,Mon Dec 18 11:28:39 +0000 2023,0.0,1,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710061962280990,Prabowo-Gibran,He beats but he can make a good friend said Prabowo PrabowoGibranPrabowo SpecialGemoy BersamaIndonesiaMaju Prabowo Subianto
6504,Mon Dec 18 11:28:38 +0000 2023,0.0,1,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710056899657916,Prabowo-Gibran,"Not only did he defeat former commander, former general Prabowo Gibran, Special Prabowo Gemoy BersamaIndonesiaMaju Prabowo Subianto"
6505,Mon Dec 18 11:28:37 +0000 2023,0.0,1,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710051572936820,Prabowo-Gibran,"I don't know what Mr Jokowi's knowledge is, what's clear is that he's great PrabowoGibranPrabowo SpecialGemoy BersamaIndonesiaMaju Prabowo Subianto"
6506,Mon Dec 18 11:28:36 +0000 2023,0.0,1,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710045579247909,Prabowo-Gibran,"Anyway, I have united with Mr Jokowi PrabowoGibranSpecial PrabowoGemoy BersamaIndonesiaMaju Prabowo Subianto"
6507,Mon Dec 18 11:28:34 +0000 2023,0.0,1,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710038541234478,Prabowo-Gibran,"Initially, Prabowo acknowledged Jokowi's greatness, who succeeded in defeating him in two presidential elections. PrabowoGibranPrabowo's SpecialGemoy BersamaIndonesiaMaju Prabowo Subianto"
6508,Mon Dec 18 11:28:32 +0000 2023,0.0,1,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710031566147817,Prabowo-Gibran,"This was conveyed by Prabowo in his speech at the Seminar on Increasing the Independence of Islamic Boarding Schools at JIExpo Kemayoran, Central Jakarta, Saturday 16 12 2023 PrabowoGibranSpecial PrabowoGemoy BersamaIndonesiaMaju Prabowo Subianto"
6509,Mon Dec 18 11:28:30 +0000 2023,0.0,1,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710023534010804,Prabowo-Gibran,One of the things he learned was about being able to invite political opponents to become good friends PrabowoGibranPrabowo SpecialGemoy BersamaIndonesiaMaju Prabowo Subianto
6510,Mon Dec 18 11:28:28 +0000 2023,0.0,1,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710015325770214,Prabowo-Gibran,Presidential candidate number 2 and Minister of Defense Minister of Defense Prabowo Subianto admitted that he had learned a lot from President Joko Widodo Jokowi PrabowoGibranPrabowo's special Gemoy BersamaIndonesiaMaju Prabowo Subianto
6511,Mon Dec 18 11:28:25 +0000 2023,0.0,1,0.0,0.0,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1736710001656475683,Prabowo-Gibran,"Prabowo Basically, I have united with Jokowi PrabowoGibranPrabowo SpecialGemoy BersamaIndonesiaMaju Prabowo Subianto"
6512,Mon Dec 18 11:28:07 +0000 2023,0.0,0,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709926947615110,Prabowo-Gibran,The Indonesian KPU has scheduled voting for the 2024 Presidential Election and the 2024 Legislative Election for Legislative Elections to take place on February 14 2024 Together withIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6513,Mon Dec 18 11:28:07 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709924514931169,Prabowo-Gibran,Then the quiet period will take place on 11 13 February 2024 Together withIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
